"property-thumbnail-summary-link href","property-thumbnail-summary-link src","btn","description","price","category","address","address 2","cac","sdb"
"https://www.centris.ca/fr/condo~a-vendre~montreal-rosemont-la-petite-patrie/25262411","https://mspublic.centris.ca/media.ashx?id=ADDD250DE099A2FDDDDDDDDDDF&t=pi&w=320&h=240&sm=c","21","25262411","449 000 $","Condo à vendre","6363, boulevard Saint-Laurent, app. 207","Montréal (Rosemont/La Petite-Patrie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/16456497","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB1F206DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","20","16456497","399 000 $","Condo à vendre","2145, Rue Saint-Clément, app. 202","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-plateau-mont-royal/18224390","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB67065DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","30","18224390","629 000 $","Condo à vendre","4843, Rue Saint-Denis, app. 403","Montréal (Le Plateau-Mont-Royal)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/9573525","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE2C589DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","24","9573525","515 000 $","Condo à vendre","1288, Avenue des Canadiens-de-Montréal, app. 3811","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/23962589","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB3D451DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","28","23962589","450 000 $","Condo à vendre","260, Rue Sherbrooke Est, app. 324","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/12086254","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0ED29BDDDDDDDDDDF&t=pi&w=320&h=240&sm=c","23","12086254","489 000 $","Condo à vendre","1245, Rue De Bleury, app. 3612","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/17153009","https://mspublic.centris.ca/media.ashx?id=ADDD250DEDF76FFDDDDDDDDDDA&t=pi&w=320&h=240&sm=c","26","17153009","398 000 $","Condo à vendre","10, Rue Saint-Jacques, app. 804","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/28604089","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFD39EDDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","28","28604089","379 900 $","Condo à vendre","2145, Rue Saint-Clément, app. 304","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/21669637","https://mspublic.centris.ca/media.ashx?id=ADDD250DEEA81A7DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","32","21669637","543 000 $","Condo à vendre","720, Rue Saint-Jacques, app. 4308","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/27753955","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF1A8B9DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","35","27753955","625 000 $","Condo à vendre","2060, Rue Peel, app. 902","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/12470951","https://mspublic.centris.ca/media.ashx?id=ADDD250DEC67E9DDDDDDDDDDDA&t=pi&w=320&h=240&sm=c","14","12470951","405 000 $","Condo à vendre","1450, boulevard René-Lévesque Ouest, app. 316","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/12336935","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE3C560DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","38","12336935","449 000 $","Condo à vendre","1188, Rue Saint-Antoine Ouest, app. 1210","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/27024217","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBC9178DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","25","27024217","428 000 $","Condo à vendre","1288, Avenue des Canadiens-de-Montréal, app. 4416","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/10536445","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE301A2DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","1","10536445","339 000 $","Condo à vendre","1800, boulevard René-Lévesque Ouest, app. 106","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-plateau-mont-royal/9950634","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFCBDBCDDDDDDDDDD1&t=pi&w=320&h=240&sm=c","10","9950634","599 000 $","Condo à vendre","285, Avenue Laurier Est, app. 105","Montréal (Le Plateau-Mont-Royal)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/26826535","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0E864ADDDDDDDDDD0&t=pi&w=320&h=240&sm=c","26","26826535","379 900 $","Condo à vendre","385, Rue Saint-Martin, app. 308","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13000852","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0CC9C9DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","13","13000852","480 000 $","Condo à vendre","1188, Avenue Union, app. 2007","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/28530588","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFEA5FEDDDDDDDDDD2&t=pi&w=320&h=240&sm=c","34","28530588","539 000 $","Condo à vendre","199, Rue de la Rotonde, app. 1609","Montréal (Verdun/Île-des-Soeurs)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-plateau-mont-royal/12984717","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF18211DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","24","12984717","339 900 $","Condo à vendre","3535, Avenue Papineau, app. 1603","Montréal (Le Plateau-Mont-Royal)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/26505356","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE03BB4DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","18","26505356","434 320 $","Condo à vendre","360, Rue Mayor, app. 1301","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lachine/21195534","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF4297CDDDDDDDDDD2&t=pi&w=320&h=240&sm=c","18","21195534","289 000 $","Condo à vendre","689, Terrasse du Ruisseau, app. A001","Montréal (Lachine)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/18328816","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAE5A21DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","31","18328816","595 000 $","Condo à vendre","1025, Rue de la Commune Est, app. 609","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/23561562","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAA480FDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","18","23561562","389 000 $","Condo à vendre","1182, Rue Crescent, app. 604","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/12961813","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAA99CCDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","24","12961813","518 000 $","Condo à vendre","628, Rue Saint-Jacques, app. 2809","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/27862477","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0B40D3DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","28","27862477","335 000 $","Condo à vendre","2660, Rue Ontario Est, app. 310","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-saint-laurent/18771810","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA87E54DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","3","18771810","271 500 $","Condo à vendre","2030, Rue Lucien-Thimens, app. 202","Montréal (Saint-Laurent)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/24228009","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE4B300DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","16","24228009","320 000 $","Condo à vendre","109, Rue Charlotte, app. 103","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/19430412","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBB82ACDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","37","19430412","399 000 $","Condo à vendre","1575, Rue Gareau, app. 605","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/16242040","https://mspublic.centris.ca/media.ashx?id=ADDD250DE2F371EDDDDDDDDDDE&t=pi&w=320&h=240&sm=c","10","16242040","369 000 $","Condo à vendre","1205, Rue Saint-Dominique, app. 204","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/15522588","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA34D50DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","16","15522588","328 554 $","Condo à vendre","3045 - 3055, boulevard de l'Assomption, app. 214","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lachine/27227299","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF21CE9DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","21","27227299","249 900 $","Condo à vendre","795, 1re Avenue, app. 110","Montréal (Lachine)","1","2"
"https://www.centris.ca/fr/condo~a-vendre~montreal-cote-des-neiges-notre-dame-de-grace/17868822","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0C34CFDDDDDDDDDDC&t=pi&w=320&h=240&sm=c","24","17868822","384 000 $","Condo à vendre","4500, Chemin de la Côte-des-Neiges, app. 605","Montréal (Côte-des-Neiges/Notre-Dame-de-Grâce)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/21495982","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF16FE5DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","40","21495982","375 000 $","Condo à vendre","101, Rue Peel, app. 1110","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/18287588","https://mspublic.centris.ca/media.ashx?id=ADDD250DE163FB7DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","32","18287588","419 000 $","Condo à vendre ou à louer","1414, Rue Chomedey, app. 208","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/11653738","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAFAA38DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","44","11653738","485 000 $","Condo à vendre","720, Rue Saint-Jacques, app. 3005","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/11891453","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB30946DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","50","11891453","389 000 $","Condo à vendre","5605, Avenue Pierre-De Coubertin, app. 207","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13564609","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF4EE2CDDDDDDDDDDA&t=pi&w=320&h=240&sm=c","15","13564609","328 000 $","Condo à vendre","1100, Rue Jeanne-Mance, app. 306","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/10944152","https://mspublic.centris.ca/media.ashx?id=ADDD250DE070F5FDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","18","10944152","385 000 $","Condo à vendre","2320, Rue Tupper, app. 2407","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/18536198","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB9055BDDDDDDDDDD1&t=pi&w=320&h=240&sm=c","13","18536198","410 000 $","Condo à vendre","2660, Rue Ontario Est, app. 211","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/28194708","https://mspublic.centris.ca/media.ashx?id=ADDD250DEEFA024DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","33","28194708","425 000 $","Condo à vendre","1575, Rue Gareau, app. 614","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-lachine/27250413","https://mspublic.centris.ca/media.ashx?id=ADDD250DEF2C37BDDDDDDDDDD1&t=pi&w=320&h=240&sm=c","22","27250413","275 000 $","Condo à vendre","795, 1re Avenue, app. 323","Montréal (Lachine)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25247388","https://mspublic.centris.ca/media.ashx?id=ADDD250DE08EB0EDDDDDDDDDD0&t=pi&w=320&h=240&sm=c","25","25247388","599 000 $","Condo à vendre","1225, boulevard Robert-Bourassa, app. 2603","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/10202380","https://mspublic.centris.ca/media.ashx?id=ADDD250DE015AF9DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","31","10202380","440 000 $","Condo à vendre","2, Place des Jardins-des-Vosges, app. 219","Montréal (Verdun/Île-des-Soeurs)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/10846638","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0383D4DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","26","10846638","448 000 $","Condo à vendre","1060, Rue Sainte-Élisabeth, app. 1","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-rosemont-la-petite-patrie/18385679","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB0F9B0DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","20","18385679","445 000 $","Condo à vendre","6363, boulevard Saint-Laurent, app. 603","Montréal (Rosemont/La Petite-Patrie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25136977","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBFDDC0DDDDDDDDDDA&t=pi&w=320&h=240&sm=c","25","25136977","539 900 $","Condo à vendre","828, Rue Sherbrooke Est, app. 502","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/quintuplex~a-vendre~montreal-villeray-saint-michel-parc-extension/26808805","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0775B7DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","27","26808805","979 999 $","Quintuplex à vendre","7303, 12e Avenue","Montréal (Villeray/Saint-Michel/Parc-Extension)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/25957945","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB248F4DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","28","25957945","305 000 $","Condo à vendre","5424, Rue Gabriele-Frascadore","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25381341","https://mspublic.centris.ca/media.ashx?id=ADDD250DE29C546DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","32","25381341","520 000 $","Condo à vendre","720, Rue Saint-Jacques, app. 3308","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/quadruplex~a-vendre~montreal-ville-marie/26533406","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAE0CAADDDDDDDDDD4&t=pi&w=320&h=240&sm=c","19","26533406","699 000 $","Quadruplex à vendre","1192 - 1198, Rue Dalcourt","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/25057345","https://mspublic.centris.ca/media.ashx?id=ADDD250DEC1A88FDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","19","25057345","449 000 $","Condo à vendre","1188, Rue Saint-Antoine Ouest, app. 3501","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/quadruplex~a-vendre~montreal-ahuntsic-cartierville/11887074","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBFE593DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","1","11887074","1 650 000 $","Quadruplex à vendre","960 - 972, Rue Léon-Ledieu","Montréal (Ahuntsic-Cartierville)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/25275030","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA9C555DDDDDDDDDDF&t=pi&w=320&h=240&sm=c","58","25275030","409 000 $","Condo à vendre","195, Rue Peel, app. 406","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/20134693","https://mspublic.centris.ca/media.ashx?id=ADDD250DEC81812DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","51","20134693","360 000 $","Condo à vendre","1000, Rue Ottawa, app. 541","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/27110211","https://mspublic.centris.ca/media.ashx?id=ADDD250DEAAB4A0DDDDDDDDDD2&t=pi&w=320&h=240&sm=c","16","27110211","539 900 $","Condo à vendre","1205, Place Phillips, app. 3201","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/19849282","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB3107FDDDDDDDDDD4&t=pi&w=320&h=240&sm=c","32","19849282","499 900 $","Condo à vendre","2251, Avenue Aird, app. 009","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/21925616","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBF124FDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","25","21925616","525 000 $","Condo à vendre","2047, Rue Saint-André","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/18537529","https://mspublic.centris.ca/media.ashx?id=ADDD250DEFE83E0DDDDDDDDDD1&t=pi&w=320&h=240&sm=c","14","18537529","468 500 $","Condo à vendre","635, Rue Saint-Maurice, app. 1504","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-mercier-hochelaga-maisonneuve/28040257","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0BD1F6DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","27","28040257","324 999 $","Condo à vendre","2310, Rue Marcelle-Ferron, app. 207","Montréal (Mercier/Hochelaga-Maisonneuve)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/28126088","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB7F464DDDDDDDDDDD&t=pi&w=320&h=240&sm=c","25","28126088","380 000 $","Condo à vendre","1155, Rue de la Montagne, app. 2109","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-plateau-mont-royal/20807605","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0405D2DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","27","20807605","399 000 $","Condo à vendre","3535, Avenue Papineau, app. 909","Montréal (Le Plateau-Mont-Royal)","1","1"
"https://www.centris.ca/fr/triplex~a-vendre~montreal-ville-marie/15679990","https://mspublic.centris.ca/media.ashx?id=ADDD250DEEE6CF1DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","54","15679990","1 100 000 $","Triplex à vendre","1595 - 1597, Rue Beaudry","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/18500464","https://mspublic.centris.ca/media.ashx?id=ADDD250DEBC43CADDDDDDDDDD4&t=pi&w=320&h=240&sm=c","46","18500464","378 888 $","Condo à vendre","101, Rue Peel, app. 1154","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/16455898","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB7C3F3DDDDDDDDDDB&t=pi&w=320&h=240&sm=c","38","16455898","465 000 $","Condo à vendre","755, Rue De La Noue, app. 405","Montréal (Verdun/Île-des-Soeurs)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/21004947","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB522F2DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","27","21004947","429 900 $","Condo à vendre","720, Rue Saint-Jacques, app. 1208","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-le-sud-ouest/15497522","https://mspublic.centris.ca/media.ashx?id=ADDD250DEA3C177DDDDDDDDDD0&t=pi&w=320&h=240&sm=c","26","15497522","419 000 $","Condo à vendre","1400, Rue Ottawa, app. 301B","Montréal (Le Sud-Ouest)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/13825115","https://mspublic.centris.ca/media.ashx?id=ADDD250DE0DE564DDDDDDDDDDE&t=pi&w=320&h=240&sm=c","27","13825115","419 000 $","Condo à vendre","1245, Rue De Bleury, app. 5214","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/14223987","https://mspublic.centris.ca/media.ashx?id=ADDD250DEE8240BDDDDDDDDDDD&t=pi&w=320&h=240&sm=c","34","14223987","499 900 $","Condo à vendre","901, Rue de la Commune Est, app. 804","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-ville-marie/14752980","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB07032DDDDDDDDDD4&t=pi&w=320&h=240&sm=c","26","14752980","279 000 $","Condo à vendre","1150, boulevard René-Lévesque Est, app. 201","Montréal (Ville-Marie)","1","1"
"https://www.centris.ca/fr/condo~a-vendre~montreal-verdun-ile-des-soeurs/24400371","https://mspublic.centris.ca/media.ashx?id=ADDD250DEB5F9F5DDDDDDDDDDC&t=pi&w=320&h=240&sm=c","27","24400371","324 800 $","Condo à vendre","150, Rue Berlioz, app. 638","Montréal (Verdun/Île-des-Soeurs)","1","1"
